trip_id,stop_id,stop_name,lat,long,time
480B6EDW,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 0:56:00
NFX4KHF2,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 6:21:00
PT026KYB,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 2:32:00
LPM02LDS,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 4:33:00
F6A0ZSGN,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 0:50:00
WMDHEME9,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 10:30:00
L1576AYU,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 20:25:00
1LVQYP39,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 9:07:00
0JYB1HXQ,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 18:36:00
DSAQ9ZDI,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 18:10:00
TEZH566U,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 12:31:00
VOXZLRZE,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 17:21:00
J2IR2HQM,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 11:27:00
V3HCJADT,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 9:27:00
CEHHEKPP,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 4:22:00
PZYIGJ6M,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 9:59:00
Z8L77326,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 23:08:00
H01SOGCW,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 15:59:00
7GUKK5DG,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 12:53:00
6W6CSKEM,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 13:55:00
68P8W4YI,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 11:25:00
68P8W4YI,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 11:04:00
TSZX0S2X,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 20:38:00
GL9CZ2RR,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 16:21:00
4NESYUGA,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 9:42:00
82BDKW0K,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 5:53:00
TV1ATGHR,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 13:13:00
AO8ON420,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 21:37:00
U8EELGA1,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 13:21:00
KQLYCRZY,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 10:21:00
9MG9RYKR,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 7:36:00
R1LEX7PY,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 15:52:00
3H0ZMKPU,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 17:54:00
FW1F43HS,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 22:21:00
O4VU1WD3,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 12:03:00
P9PSF5YH,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 10:49:00
GXNB9EQ7,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 17:36:00
NSWHOGN2,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 6:30:00
3F73YQM9,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 14:47:00
52AYDAVU,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 0:51:00
674O1Y2K,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 21:27:00
GEKYTOWV,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 15:17:00
8GDMSHB6,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 18:12:00
MVO1HLEK,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 0:40:00
GWAJDZDF,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 8:00:00
GHX9QGQM,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 0:49:00
0ZFYV4EP,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 23:46:00
RM16N4D6,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 7:49:00
01SE8W4Q,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 9:44:00
3Z5OII8C,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 11:10:00
67F60YQU,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 17:38:00
M30XGW62,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 15:56:00
L7NPICIJ,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 6:41:00
E3BQD0KZ,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 20:32:00
2ZOOF97I,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 20:33:00
TV5SW0F2,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 18:12:00
CEHHEKPP,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 4:39:00
EVBVQQIB,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 1:33:00
2YI3P7PZ,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 1:48:00
3ONDUCTO,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 8:38:00
2TT5Y58X,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 19:17:00
YHKTZPFQ,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 0:54:00
FNEMDUV7,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 7:30:00
PM4NLLLR,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 10:12:00
6LWCA3HI,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 20:57:00
QS7K6MZ3,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 19:49:00
L1576AYU,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 19:45:00
CCG6SC9B,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 11:11:00
SSV6H1BT,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 22:04:00
38E9PPQ7,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 17:02:00
EVBVQQIB,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 1:45:00
LGL3GXEU,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 3:36:00
WMDHEME9,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 11:46:00
A31LPRMQ,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 8:44:00
UFDU7K5O,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 3:04:00
L4IENH3R,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 2:16:00
TV1ATGHR,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 11:17:00
MG8WNMYG,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 12:46:00
74HK5OYK,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 5:52:00
R6ZPJQN7,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 18:51:00
DJED30OQ,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 22:52:00
EZX8FQZ8,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 10:35:00
MG8WNMYG,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 14:31:00
UFJL8SG9,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 19:58:00
HWHFQYCU,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 13:25:00
YHKTZPFQ,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 0:53:00
BWE0A2EC,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 12:38:00
HSYQFLJ2,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 3:10:00
YHKTZPFQ,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 0:32:00
UNFWMV1U,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 15:33:00
J12XNH0Z,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 11:10:00
JRID1WD3,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 5:08:00
KM1J1L9I,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 17:50:00
YYEWTB74,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 18:44:00
L51R3SP2,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 1:32:00
7W3F28K9,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 14:24:00
BWE0A2EC,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 14:22:00
6ZPBU6CA,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 14:54:00
DBWRZ7UP,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 21:18:00
9T9U808T,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 13:52:00
GB1CX8TT,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 19:43:00
QTFSLMSZ,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 20:15:00
6T8IS5SE,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 23:00:00
4LZTZI9J,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 1:04:00
6W6CSKEM,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 15:21:00
GO2X596Z,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 3:50:00
BBWLFIK8,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 11:29:00
41IRGLSN,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 10:18:00
ES4D5M5L,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 4:12:00
6GTYMQQD,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 13:22:00
38E9PPQ7,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 17:21:00
YNK1MNQO,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 6:48:00
Z8L77326,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 23:24:00
DALWUDJU,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 15:38:00
PZYIGJ6M,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 11:06:00
17RUDCME,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 9:28:00
KQLYCRZY,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 10:04:00
HG33AO24,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 18:52:00
Z391M5LJ,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 16:54:00
DS4H7H0L,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 3:55:00
WMDHEME9,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 10:20:00
8GDMSHB6,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 16:16:00
52AYDAVU,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 1:25:00
9DZZ5JZB,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 9:11:00
7W3F28K9,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 11:55:00
PAFDDWDU,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 9:22:00
VTP4MGCR,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 6:49:00
PT026KYB,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 2:11:00
9QZPZOD3,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 11:00:00
TBQMROHD,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 17:56:00
CCG6SC9B,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 10:50:00
5C3H0RK4,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 9:58:00
VUF8PT5Z,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 10:11:00
ORJ6BZFD,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 11:48:00
QFRYYGF6,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 16:16:00
1ZKRFP2M,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 6:40:00
63FSFU4B,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 7:25:00
5C3H0RK4,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 11:18:00
GLNK1VK7,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 15:06:00
YKRJCXXX,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 16:57:00
5WZDAQL6,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 16:59:00
OB87T1ZD,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 22:42:00
QOCDMPAV,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 18:07:00
TFU1L6TB,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 10:50:00
DFAEC035,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 17:52:00
01SE8W4Q,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 10:04:00
0RNJGXJI,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 16:32:00
PZYIGJ6M,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 11:15:00
U7Y2UY6O,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 3:03:00
DQIU0YOB,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 1:29:00
S1ZRGC2V,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 15:47:00
ZEOCMV04,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 16:28:00
SBQUUD4Y,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 20:32:00
DRO2ILKL,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 22:48:00
EZX8FQZ8,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 9:59:00
XRN9JJFB,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 7:16:00
ML3MWJTU,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 23:41:00
1JL7QJBS,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 10:18:00
674O1Y2K,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 21:14:00
UFJL8SG9,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 18:50:00
SOS9B6C9,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 3:39:00
UFDU7K5O,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 3:08:00
6W6CSKEM,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 14:15:00
V5R2LB8V,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 15:43:00
N9U9CZ7Q,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 23:20:00
36M96340,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 15:13:00
QOCDMPAV,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 16:35:00
9ZR6HWL7,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 2:24:00
GLNK1VK7,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 15:19:00
2SDAEI7Z,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 3:00:00
OVHB4160,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 5:25:00
SASICPXC,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 19:47:00
ANXWIWTB,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 18:11:00
97ELKYVB,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 2:57:00
GLNK1VK7,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 14:42:00
STEWBRSH,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 11:00:00
VOXZLRZE,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 16:34:00
5RHZOIKE,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 10:29:00
XO5AZDMX,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 16:24:00
4LZTZI9J,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 0:39:00
XRN9JJFB,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 7:14:00
ORJ6BZFD,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 10:53:00
P4Y06UDT,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 17:23:00
YANMDWOX,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 1:49:00
8BO9HVCP,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 5:10:00
URX9CYH5,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 4:42:00
CFIGWJ4W,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 5:40:00
YSC5V18S,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 22:49:00
L1576AYU,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 19:04:00
GO2X596Z,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 3:17:00
62Z2ZSIB,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-11 0:01:00
2ZOOF97I,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 20:20:00
R1LEX7PY,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 14:42:00
V75XW5CJ,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 17:51:00
2TWII7LI,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 7:19:00
74FEZC8J,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 21:39:00
K1QSYYW3,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 22:00:00
VEP2TN06,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 22:16:00
ZNLSB0LY,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 4:27:00
NUWT41ZQ,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 18:14:00
U9GCSLVC,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-11 0:18:00
CFIGWJ4W,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 5:50:00
8BO9HVCP,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 4:23:00
KYFIQO74,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 9:20:00
BOTCIV6L,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 0:08:00
7W1RE4UF,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 2:32:00
K68JAJ4G,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 16:52:00
2YI3P7PZ,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 1:13:00
KXQWHC64,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 3:39:00
NBPU6TO5,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 13:29:00
0L4YSHJK,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 1:59:00
1NA4O5LB,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 11:46:00
5ZIZ8Z5Q,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 20:10:00
517OBJS5,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 23:02:00
KBPU2A06,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 10:36:00
TEZH566U,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 11:59:00
HWHFQYCU,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 14:38:00
480B6EDW,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 1:08:00
GTXINN2N,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 12:01:00
2Q3S4YI9,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 21:40:00
6T8IS5SE,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 21:56:00
52AYDAVU,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 0:56:00
8MVMKRXA,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 17:48:00
CFI5F7ZY,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 17:28:00
7HFAUI41,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 4:17:00
MP0TBIYE,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 18:00:00
0LZ381L9,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 4:31:00
2HQL7GNB,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 13:59:00
WCM93ZVW,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 18:03:00
DALWUDJU,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 15:45:00
R6ZPJQN7,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 20:18:00
6T8IS5SE,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 22:09:00
P894E35F,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 7:20:00
QS7K6MZ3,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 20:35:00
KQLYCRZY,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 10:31:00
BSCXZRXA,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 21:32:00
ZNLSB0LY,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 4:43:00
POW603TE,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 13:12:00
0KG5CMBF,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 2:41:00
69BU9L0O,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 18:15:00
SSV6H1BT,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 21:09:00
QOCDMPAV,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 16:50:00
K68JAJ4G,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 17:12:00
PGLGVACI,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 20:34:00
14WZ2W7W,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 23:13:00
L51R3SP2,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 1:36:00
TRLA51L0,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 3:39:00
R8KP02R8,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 1:42:00
PSPB70O3,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-11 0:04:00
ML3MWJTU,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 23:56:00
USGOJCWT,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 11:30:00
2FK9MD6L,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 8:01:00
ZLZVDIT9,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 13:43:00
SSV6H1BT,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 20:59:00
68P8W4YI,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 12:39:00
L5U1NZJ8,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 22:50:00
P9PSF5YH,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 10:54:00
R6ZPJQN7,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 20:23:00
1ZKRFP2M,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 7:03:00
O4VU1WD3,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 13:16:00
